PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LAT,LONG_,CONFIRMED,DEATHS,RECOVERED,ACTIVE,FIPS,INCIDENT_RATE,TOTAL_TEST_RESULTS,PEOPLE_HOSPITALIZED,CASE_FATALITY_RATIO,UID,ISO3,TESTING_RATE,HOSPITALIZATION_RATE,CODE
Connecticut,US,2021-06-17 04:30:00,41.5978,-72.7554,348560,8265,,,9,9776.492047,8632496,,2.371184301,84000009,USA,242126.258,,
Delaware,US,2021-06-17 04:30:00,39.3185,-75.5071,109418,1679,,,10,11236.60353,1876130,,1.534482443,84000010,USA,192667.8333,,
Diamond Princess,US,2021-06-17 04:30:00,,,49,0,,,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-06-17 04:30:00,38.8974,-77.0268,49223,1139,,,11,6974.575947,1650618,,2.313958922,84000011,USA,233881.7342,,
Florida,US,2021-06-17 04:30:00,27.7663,-81.6868,2344321,37265,,,12,10915.12109,,,1.589586068,84000012,USA,,,
Georgia,US,2021-06-17 04:30:00,33.0406,-83.6431,1129675,21228,,,13,10639.82286,8951914,,1.879124527,84000013,USA,84313.43463,,
Grand Princess,US,2021-06-17 04:30:00,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-06-17 04:30:00,13.4443,144.7937,8261,139,,,66,5030.171285,160836,,1.682605011,316,GUM,97933.98243,,
Hawaii,US,2021-06-17 04:30:00,21.0943,-157.4983,37134,507,,,15,2622.694707,1686287,,1.365325578,84000015,USA,119098.831,,
Idaho,US,2021-06-17 04:30:00,44.2405,-114.4788,193919,2122,,,16,10851.25611,788856,,1.094271319,84000016,USA,44142.54658,,
Illinois,US,2021-06-17 04:30:00,40.3495,-88.9861,1388261,25531,,,17,10955.49724,25227247,,1.839063404,84000017,USA,199081.4659,,
Indiana,US,2021-06-17 04:30:00,39.8494,-86.2583,750170,13763,,,18,11142.98272,10671209,,1.834650812,84000018,USA,158509.5345,,
Iowa,US,2021-06-17 04:30:00,42.0115,-93.2105,372836,6109,,,19,11817.04368,1483376,,1.638522031,84000019,USA,47015.62881,,
Kansas,US,2021-06-17 04:30:00,38.5266,-96.7265,317438,5128,,,20,10896.1135,1431428,,1.615433565,84000020,USA,49134.01027,,
Kentucky,US,2021-06-17 04:30:00,37.6681,-84.6701,462922,7175,,,21,10361.59092,5413534,,1.549937138,84000021,USA,121171.2227,,
Louisiana,US,2021-06-17 04:30:00,31.1695,-91.8678,476792,10670,,,22,10256.25141,6998334,,2.237873119,84000022,USA,150540.8499,,
Maine,US,2021-06-17 04:30:00,44.6939,-69.3819,68686,853,,,23,5109.759472,2306571,,1.241883353,84000023,USA,171592.7994,,
Maryland,US,2021-06-17 04:30:00,39.0639,-76.8021,461470,9695,,,24,7633.053685,10639364,,2.100894966,84000024,USA,175982.9167,,
Massachusetts,US,2021-06-17 04:30:00,42.2302,-71.5301,709080,17953,,,25,10287.69955,23406994,,2.531872285,84000025,USA,339600.7807,,
Michigan,US,2021-06-17 04:30:00,43.3266,-84.5361,997816,20822,,,26,9991.291554,14032373,,2.086757478,84000026,USA,140508.4002,,
Minnesota,US,2021-06-17 04:30:00,45.6945,-93.9002,604052,7616,,,27,10710.84071,9292144,,1.260818605,84000027,USA,164765.0769,,
Mississippi,US,2021-06-17 04:30:00,32.7416,-89.6787,319511,7368,,,28,10735.71921,1965161,,2.306023893,84000028,USA,66030.3298,,
Missouri,US,2021-06-17 04:30:00,38.4561,-92.2884,614710,9640,,,29,10015.75904,5626241,,1.56821916,84000029,USA,91670.98987,,
Montana,US,2021-06-17 04:30:00,46.9219,-110.4544,113021,1649,,,30,10574.78728,1431506,,1.45902089,84000030,USA,133938.5728,,
Nebraska,US,2021-06-17 04:30:00,41.1254,-98.2681,223931,2258,,,31,11576.20316,3020680,,1.008346321,84000031,USA,156155.2682,,
Nevada,US,2021-06-17 04:30:00,38.3135,-117.0554,328194,5635,,,32,10655.10968,3455088,,1.716972279,84000032,USA,112172.5004,,
New Hampshire,US,2021-06-17 04:30:00,43.4525,-71.5639,99196,1364,,,33,7295.373796,2031751,,1.375055446,84000033,USA,149425.2087,,
New Jersey,US,2021-06-17 04:30:00,40.2989,-74.521,1020326,26357,,,34,11487.32464,14517213,,2.583193999,84000034,USA,163441.8201,,
New Mexico,US,2021-06-17 04:30:00,34.8405,-106.2485,204472,4305,,,35,9751.48665,3586230,,2.105422747,84000035,USA,171031.1141,,
New York,US,2021-06-17 04:30:00,42.1657,-74.9481,2110310,53576,,,36,10847.93679,57518175,,2.538773924,84000036,USA,295669.1322,,
North Carolina,US,2021-06-17 04:30:00,35.6301,-79.8064,1009531,13314,,,37,9625.504525,12257460,,1.318830229,84000037,USA,116870.3454,,
North Dakota,US,2021-06-17 04:30:00,47.5289,-99.784,110492,1553,,,38,14499.08275,1574285,,1.405531622,84000038,USA,206582.2728,,
Northern Mariana Islands,US,2021-06-17 04:30:00,15.0979,145.6739,183,2,,,69,331.8584071,17542,,1.092896175,580,MNP,31811.2578,,
Ohio,US,2021-06-17 04:30:00,40.3888,-82.7649,1107902,20166,,,39,9478.077867,13418444,,1.816225623,84000039,USA,114794.5009,,
Oklahoma,US,2021-06-17 04:30:00,35.5653,-96.9289,455145,7354,,,40,11502.35875,4109287,,1.615748827,84000040,USA,103849.308,,
Oregon,US,2021-06-17 04:30:00,44.572,-122.0709,205698,2744,,,41,4876.975497,5278118,,1.333994497,84000041,USA,125140.9939,,
Pennsylvania,US,2021-06-17 04:30:00,40.5908,-77.2098,1214051,27531,,,42,9483.299822,14316539,,2.267697156,84000042,USA,111830.5835,,
Puerto Rico,US,2021-06-17 04:30:00,18.2208,-66.5901,139494,2539,,,72,4367.794786,415664,,1.820149971,630,PRI,13015.14798,,
Rhode Island,US,2021-06-17 04:30:00,41.6809,-71.5118,152333,2723,,,44,14379.70626,4393486,,1.787531264,84000044,USA,414729.823,,
South Carolina,US,2021-06-17 04:30:00,33.8569,-80.945,595310,9786,,,45,11562.30468,6574071,,1.643849423,84000045,USA,127683.7478,,
South Dakota,US,2021-06-17 04:30:00,44.2998,-99.4388,124382,2026,,,46,14059.8807,816613,,1.628853049,84000046,USA,92308.22272,,
Tennessee,US,2021-06-17 04:30:00,35.7478,-86.6923,865750,12506,,,47,12677.22861,8088758,,1.444527866,84000047,USA,118444.1632,,
Texas,US,2021-06-17 04:30:00,31.0545,-97.5635,2981826,52007,,,48,10283.61925,25076403,,1.744132622,84000048,USA,86482.63869,,
Utah,US,2021-06-17 04:30:00,40.15,-111.8624,410377,2324,,,49,12800.44842,3510368,,0.566308541,84000049,USA,109495.1337,,
Vermont,US,2021-06-17 04:30:00,44.0459,-72.7107,24348,256,,,50,3901.991862,1713866,,1.051421061,84000050,USA,274662.8546,,
Virgin Islands,US,2021-06-17 04:30:00,18.3358,-64.8963,3729,30,,,78,3476.339635,122673,,0.804505229,850,VIR,114361.2261,,
Virginia,US,2021-06-17 04:30:00,37.7693,-78.17,678226,11330,,,51,7945.925725,7568101,,1.670534601,84000051,USA,88665.97333,,
Washington,US,2021-06-17 04:30:00,47.4009,-121.4905,445686,5801,,,53,5852.820256,7394752,,1.301589011,84000053,USA,97109.07297,,
West Virginia,US,2021-06-17 04:30:00,38.4912,-80.9545,163311,2861,,,54,9112.589536,2986577,,1.751872195,84000054,USA,166647.9926,,
Wisconsin,US,2021-06-17 04:30:00,44.2685,-89.6165,676442,8041,,,55,11617.85604,8897606,,1.188719802,84000055,USA,152815.9186,,
Wyoming,US,2021-06-17 04:30:00,42.756,-107.3025,61359,734,,,56,10601.82217,773533,,1.196238531,84000056,USA,133653.7315,,
Alabama,US,2020-06-18 04:33:00,32.3182,-86.9023,27941,790,15974,10548,1,557.0256884,310723,2352,2.892501465,84000001,USA,6337.166556,8.611599297,
Alaska,US,2020-06-18 04:33:00,61.3707,-152.4044,708,12,438,245,2,95.00440848,77709,,1.726618705,84000002,USA,10622.58644,,
American Samoa,US,2020-06-18 04:33:00,-14.271,-170.132,0,0,,0,60,0,174,,,16,ASM,312.7190381,,
Arizona,US,2020-06-18 04:33:00,33.7298,-111.4312,40937,1249,6715,32973,4,562.4205475,511836,3861,3.051029631,84000004,USA,5031.010273,9.431565576,
Arkansas,US,2020-06-18 04:33:00,34.9697,-92.3731,13606,197,8996,4413,5,450.8576435,220699,1052,1.447890636,84000005,USA,7313.231741,7.731882993,
California,US,2020-06-18 04:33:00,36.1162,-119.6816,165425,5268,,157527,6,412.0193389,2997988,,3.237754764,84000006,USA,7587.49514,,
Colorado,US,2020-06-18 04:33:00,39.0598,-105.3111,29671,1631,4231,23794,8,514.9741193,256667,5272,5.49973024,84000008,USA,4457.00237,17.77717831,
Connecticut,US,2020-06-18 04:33:00,41.5978,-72.7554,45429,4219,7611,33599,9,1274.203171,367858,9912,9.287019305,84000009,USA,10317.76684,21.81866209,
Delaware,US,2020-06-18 04:33:00,39.3185,-75.5071,10444,547,6305,3713,10,1072.539137,86587,,4.078896974,84000010,USA,8891.990256,,
Diamond Princess,US,2020-06-18 04:33:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2020-06-18 04:33:00,38.8974,-77.0268,9847,523,1155,8169,11,1395.255254,70086,,5.311262313,84000011,USA,9930.72608,,
Florida,US,2020-06-18 04:33:00,27.7663,-81.6868,82719,3018,,79701,12,385.1383412,1485759,12673,3.648496718,84000012,USA,6917.670144,15.32054304,
Georgia,US,2020-06-18 04:33:00,33.0406,-83.6431,60030,2575,,57455,13,565.3914326,650467,9543,4.289521906,84000013,USA,6126.411277,15.89705147,
Grand Princess,US,2020-06-18 04:33:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2020-06-18 04:33:00,13.4443,144.7937,188,5,170,13,66,114.4743011,9198,,2.659574468,316,GUM,5600.716073,,
Hawaii,US,2020-06-18 04:33:00,21.0943,-157.4983,744,17,637,90,15,52.5471229,63243,92,2.284946237,84000015,USA,4466.71733,12.3655914,
Idaho,US,2020-06-18 04:33:00,44.2405,-114.4788,3632,88,2921,623,16,203.2382706,66784,275,2.422907489,84000016,USA,3737.077275,7.571585903,
Illinois,US,2020-06-18 04:33:00,40.3495,-88.9861,134185,6485,,127700,17,1058.924365,1259189,,4.832879979,84000017,USA,9936.922247,,
Indiana,US,2020-06-18 04:33:00,39.8494,-86.2583,41013,2418,29671,8867,18,609.2047808,371182,6526,6.034671933,84000018,USA,5513.51642,15.91202789,
Iowa,US,2020-06-18 04:33:00,42.0115,-93.2105,24460,675,15289,8496,19,775.2601369,235131,,2.759607522,84000019,USA,7452.481244,,
Kansas,US,2020-06-18 04:33:00,38.5266,-96.7265,11644,247,696,10701,20,399.6822862,142124,1011,2.12126417,84000020,USA,4878.430543,8.682583305,
Kentucky,US,2020-06-18 04:33:00,37.6681,-84.6701,12995,518,3444,9033,21,290.8673039,299869,2455,3.986148519,84000021,USA,6711.972877,18.89188149,
Louisiana,US,2020-06-18 04:33:00,31.1695,-91.8678,48634,3062,37017,8555,22,1046.163801,545221,,6.296006909,84000022,USA,11728.22457,,
Maine,US,2020-06-18 04:33:00,44.6939,-69.3819,2836,102,2275,459,23,210.9786254,74018,323,3.596614951,84000023,USA,5506.423094,11.38928068,
Maryland,US,2020-06-18 04:33:00,39.0639,-76.8021,62969,2996,4596,55377,24,1041.553638,441343,10309,4.757896743,84000024,USA,7300.138281,16.37154791,
Massachusetts,US,2020-06-18 04:33:00,42.2302,-71.5301,106151,7733,,98418,25,1540.093635,732046,10925,7.284905465,84000025,USA,10620.90216,10.29194261,
Michigan,US,2020-06-18 04:33:00,43.3266,-84.5361,66497,6036,44964,15497,26,665.8451202,849885,,9.077101223,84000026,USA,8510.034739,,
Minnesota,US,2020-06-18 04:33:00,45.6945,-93.9002,31296,1357,27404,2535,27,554.9298252,448587,3689,4.336017382,84000027,USA,7954.18921,11.78744888,
Mississippi,US,2020-06-18 04:33:00,32.7416,-89.6787,20641,938,15323,4380,28,693.5472653,244389,2767,4.544353471,84000028,USA,8211.584837,13.40535827,
Missouri,US,2020-06-18 04:33:00,38.4561,-92.2884,17092,919,,16160,29,278.1132422,285002,,5.325443787,84000029,USA,4643.671584,,
Montana,US,2020-06-18 04:33:00,46.9219,-110.4544,630,20,538,72,30,58.94582411,65515,78,3.174603175,84000030,USA,6129.897883,12.38095238,
Nebraska,US,2020-06-18 04:33:00,41.1254,-98.2681,17231,234,10529,6468,31,890.7634791,142387,1116,1.358017527,84000031,USA,7360.753264,6.476698973,
Nevada,US,2020-06-18 04:33:00,38.3135,-117.0554,11854,473,640,10741,32,384.8506374,227610,,3.990214274,84000032,USA,7389.560788,,
New Hampshire,US,2020-06-18 04:33:00,43.4525,-71.5639,5436,330,4067,1039,33,399.7908379,100086,521,6.070640177,84000033,USA,7360.828882,9.584253127,
New Jersey,US,2020-06-18 04:33:00,40.2989,-74.521,168323,12835,28966,125902,34,1888.081656,1147841,19010,7.65341109,84000034,USA,12922.95031,11.33551576,
New Mexico,US,2020-06-18 04:33:00,34.8405,-106.2485,10065,452,4217,5396,35,480.0105302,271553,1698,4.490809737,84000035,USA,12950.65072,16.87034277,
New York,US,2020-06-18 04:33:00,42.1657,-74.9481,385142,30939,69085,285118,36,1979.802053,3111119,89995,8.033141023,84000036,USA,15992.54245,23.36670631,
North Carolina,US,2020-06-18 04:33:00,35.6301,-79.8064,46934,1181,29219,16534,37,447.4983229,667422,,2.516299484,84000037,USA,6363.621802,,
North Dakota,US,2020-06-18 04:33:00,47.5289,-99.784,3166,74,2756,336,38,415.4517611,89674,201,2.337334176,84000038,USA,11767.28403,6.348704991,
Northern Mariana Islands,US,2020-06-18 04:33:00,15.0979,145.6739,30,2,19,9,69,54.40301755,8169,,6.666666667,580,MNP,14813.94168,,
Ohio,US,2020-06-18 04:33:00,40.3888,-82.7649,42422,2440,,39811,39,362.9193009,584563,7051,6.154825326,84000039,USA,5000.923938,16.62109283,
Oklahoma,US,2020-06-18 04:33:00,35.5653,-96.9289,8904,364,6898,1642,40,225.0206029,265432,1146,4.088050314,84000040,USA,6707.959194,12.87061995,
Oregon,US,2020-06-18 04:33:00,44.572,-122.0709,6218,183,2457,3578,41,147.4250291,184350,929,2.943068511,84000041,USA,4370.827294,14.94049534,
Pennsylvania,US,2020-06-18 04:33:00,40.5908,-77.2098,84344,6330,59863,18107,42,658.4055025,724338,,7.496826395,84000042,USA,4786.998333,,
Puerto Rico,US,2020-06-18 04:33:00,18.2208,-66.5901,6003,147,,5856,72,204.6425182,6003,,2.448775612,630,PRI,204.6425182,,
Rhode Island,US,2020-06-18 04:33:00,41.6809,-71.5118,16213,928,1489,13848,44,1530.450904,206470,1898,5.403071609,84000044,USA,19490.05108,11.70665515,
South Carolina,US,2020-06-18 04:33:00,33.8569,-80.945,20556,617,9734,10205,45,399.2453261,272754,2055,3.001556723,84000045,USA,5297.517011,9.997081144,
South Dakota,US,2020-06-18 04:33:00,44.2998,-99.4388,6050,78,5143,829,46,683.8793253,68988,570,1.289256198,84000046,USA,7798.25899,9.421487603,
Tennessee,US,2020-06-18 04:33:00,35.7478,-86.6923,32114,498,21282,10334,47,470.2472071,644573,2180,1.55072554,84000047,USA,9438.520676,6.788316622,
Texas,US,2020-06-18 04:33:00,31.0545,-97.5635,98119,2186,62368,33242,48,336.9409607,1369638,,2.138199982,84000048,USA,4723.560564,,
Utah,US,2020-06-18 04:33:00,40.15,-111.8624,15344,149,8552,6643,49,478.6088901,278692,1102,0.971063608,84000049,USA,8692.939833,7.181960375,
Vermont,US,2020-06-18 04:33:00,44.0459,-72.7107,1130,55,915,160,50,181.0929359,53663,,4.867256637,84000050,USA,8599.991346,,
Virgin Islands,US,2020-06-18 04:33:00,18.3358,-64.8963,73,6,64,3,78,68.05384644,2427,,8.219178082,850,VIR,2262.557333,,
Virginia,US,2020-06-18 04:33:00,37.7693,-78.17,55775,1583,7429,46763,51,653.4459123,494341,8367,2.838189153,84000051,USA,5791.575181,15.00134469,
Washington,US,2020-06-18 04:33:00,47.4009,-121.4905,27193,1225,,25558,53,351.7317972,480026,3915,4.577359618,84000053,USA,6303.778661,14.61693548,
West Virginia,US,2020-06-18 04:33:00,38.4912,-80.9545,2376,88,1654,634,54,132.5784101,141370,,3.703703704,84000054,USA,7888.303805,,
Wisconsin,US,2020-06-18 04:33:00,44.2685,-89.6165,23456,713,17613,5130,55,402.8555755,447190,3128,3.03973397,84000055,USA,7680.464905,13.33560709,
Wyoming,US,2020-06-18 04:33:00,42.756,-107.3025,1114,18,862,234,56,192.4808081,35069,97,1.615798923,84000056,USA,6059.344218,8.707360862,
Alabama,US,2021-06-18 04:30:00,32.3182,-86.9023,548323,11288,,,1,11182.99636,2655325,,2.058640619,84000001,USA,54155.1053,,
Alaska,US,2021-06-18 04:30:00,61.3707,-152.4044,70770,373,,,2,9674.046026,2330161,,0.527059489,84000002,USA,318525.9964,,
American Samoa,US,2021-06-18 04:30:00,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-06-18 04:30:00,33.7298,-111.4312,888337,17809,,,4,12204.58221,9969321,,2.004757204,84000004,USA,136965.3608,,
Arkansas,US,2021-06-18 04:30:00,34.9697,-92.3731,344945,5869,,,5,11430.33146,3091945,,1.701430663,84000005,USA,102456.7865,,
California,US,2021-06-18 04:30:00,36.1162,-119.6816,3806154,63256,,,6,9632.852092,67989072,,1.661940111,84000006,USA,172070.9867,,
Colorado,US,2021-06-18 04:30:00,39.0598,-105.3111,552726,6713,,,8,9598.043737,8856941,,1.214525823,84000008,USA,153800.0874,,
Connecticut,US,2021-06-18 04:30:00,41.5978,-72.7554,348595,8266,,,9,9777.473735,8641055,,2.371233093,84000009,USA,242366.3228,,
Delaware,US,2021-06-18 04:30:00,39.3185,-75.5071,109470,1679,,,10,11241.94363,1876983,,1.53375354,84000010,USA,192755.4315,,
Diamond Princess,US,2021-06-18 04:30:00,,,49,0,,,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-06-18 04:30:00,38.8974,-77.0268,49232,1140,,,11,6975.851188,1652505,,2.315567111,84000011,USA,234149.1097,,
Florida,US,2021-06-18 04:30:00,27.7663,-81.6868,2344321,37265,,,12,10915.12109,24335454,,1.589586068,84000012,USA,113305.4847,,
Georgia,US,2021-06-18 04:30:00,33.0406,-83.6431,1130083,21258,,,13,10643.66561,8963175,,1.881100769,84000013,USA,84419.49614,,
Grand Princess,US,2021-06-18 04:30:00,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-06-18 04:30:00,13.4443,144.7937,8266,139,,,66,5033.215815,161265,,1.681587225,316,GUM,98195.20304,,
Hawaii,US,2021-06-18 04:30:00,21.0943,-157.4983,37170,507,,,15,2625.23731,1690786,,1.364003228,84000015,USA,119416.5857,,
Idaho,US,2021-06-18 04:30:00,44.2405,-114.4788,194006,2122,,,16,10856.12443,789570,,1.093780605,84000016,USA,44182.50036,,
Illinois,US,2021-06-18 04:30:00,40.3495,-88.9861,1388515,25552,,,17,10957.50169,25271173,,1.840239392,84000017,USA,199428.109,,
Indiana,US,2021-06-18 04:30:00,39.8494,-86.2583,750432,13764,,,18,11146.87446,10685055,,1.834143533,84000018,USA,158715.2022,,
Iowa,US,2021-06-18 04:30:00,42.0115,-93.2105,372910,6109,,,19,11819.38911,1484422,,1.638196884,84000019,USA,47048.7818,,
Kansas,US,2021-06-18 04:30:00,38.5266,-96.7265,317440,5128,,,20,10896.18215,1434126,,1.615423387,84000020,USA,49226.61958,,
Kentucky,US,2021-06-18 04:30:00,37.6681,-84.6701,463154,7178,,,21,10366.78378,5419296,,1.549808487,84000021,USA,121300.1936,,
Louisiana,US,2021-06-18 04:30:00,31.1695,-91.8678,477127,10677,,,22,10263.45758,7009584,,2.23776898,84000022,USA,150782.8482,,
Maine,US,2021-06-18 04:30:00,44.6939,-69.3819,68720,854,,,23,5112.288835,2309769,,1.242724098,84000023,USA,171830.7083,,
Maryland,US,2021-06-18 04:30:00,39.0639,-76.8021,461549,9698,,,24,7634.360403,10652730,,2.101185356,84000024,USA,176204.0002,,
Massachusetts,US,2021-06-18 04:30:00,42.2302,-71.5301,709187,17957,,,25,10289.25196,23444629,,2.53205431,84000025,USA,340146.8088,,
Michigan,US,2021-06-18 04:30:00,43.3266,-84.5361,997993,20848,,,26,9993.063884,14049503,,2.088992608,84000026,USA,140679.9256,,
Minnesota,US,2021-06-18 04:30:00,45.6945,-93.9002,604184,7620,,,27,10713.18129,9300128,,1.261205196,84000027,USA,164906.6464,,
Mississippi,US,2021-06-18 04:30:00,32.7416,-89.6787,319704,7369,,,28,10742.2041,1965185,,2.304944574,84000028,USA,66031.13621,,
Missouri,US,2021-06-18 04:30:00,38.4561,-92.2884,615471,9645,,,29,10028.15838,5634280,,1.567092519,84000029,USA,91801.97307,,
Montana,US,2021-06-18 04:30:00,46.9219,-110.4544,113092,1651,,,30,10581.43038,1433876,,1.459873377,84000030,USA,134160.3214,,
Nebraska,US,2021-06-18 04:30:00,41.1254,-98.2681,223960,2258,,,31,11577.70233,3023637,,1.008215753,84000031,USA,156308.1315,,
Nevada,US,2021-06-18 04:30:00,38.3135,-117.0554,328490,5642,,,32,10664.71958,3458598,,1.71755609,84000032,USA,112286.4556,,
New Hampshire,US,2021-06-18 04:30:00,43.4525,-71.5639,99225,1366,,,33,7297.506603,2034547,,1.376669186,84000033,USA,149630.8407,,
New Jersey,US,2021-06-18 04:30:00,40.2989,-74.521,1020564,26364,,,34,11490.00415,14527071,,2.583277482,84000034,USA,163552.8062,,
New Mexico,US,2021-06-18 04:30:00,34.8405,-106.2485,204577,4310,,,35,9756.494211,3586230,,2.106786198,84000035,USA,171031.1141,,
New York,US,2021-06-18 04:30:00,42.1657,-74.9481,2110756,53589,,,36,10850.22943,57618652,,2.538853378,84000036,USA,296185.6289,,
North Carolina,US,2021-06-18 04:30:00,35.6301,-79.8064,1009893,13320,,,37,9628.956061,12269048,,1.318951612,84000037,USA,116980.8327,,
North Dakota,US,2021-06-18 04:30:00,47.5289,-99.784,110520,1554,,,38,14502.75699,1575961,,1.406080347,84000038,USA,206802.2024,,
Northern Mariana Islands,US,2021-06-18 04:30:00,15.0979,145.6739,183,2,,,69,331.8584071,17542,,1.092896175,580,MNP,31811.2578,,
Ohio,US,2021-06-18 04:30:00,40.3888,-82.7649,1108146,20166,,,39,9480.165282,13431884,,1.815825712,84000039,USA,114909.4798,,
Oklahoma,US,2021-06-18 04:30:00,35.5653,-96.9289,455354,7354,,,40,11507.64057,4109287,,1.615007225,84000040,USA,103849.308,,
Oregon,US,2021-06-18 04:30:00,44.572,-122.0709,205988,2745,,,41,4883.851222,5288743,,1.332601899,84000041,USA,125392.9062,,
Pennsylvania,US,2021-06-18 04:30:00,40.5908,-77.2098,1214395,27546,,,42,9485.986904,14334841,,2.268289972,84000042,USA,111973.5457,,
Puerto Rico,US,2021-06-18 04:30:00,18.2208,-66.5901,139582,2539,,,72,4370.550216,415664,,1.81900245,630,PRI,13015.14798,,
Rhode Island,US,2021-06-18 04:30:00,41.6809,-71.5118,152359,2724,,,44,14382.16057,4400637,,1.787882567,84000044,USA,415404.8525,,
South Carolina,US,2021-06-18 04:30:00,33.8569,-80.945,595361,9790,,,45,11563.29522,6578558,,1.644380468,84000045,USA,127770.8958,,
South Dakota,US,2021-06-18 04:30:00,44.2998,-99.4388,124393,2027,,,46,14061.12412,816266,,1.629512915,84000046,USA,92268.99856,,
Tennessee,US,2021-06-18 04:30:00,35.7478,-86.6923,865750,12506,,,47,12677.22861,8097390,,1.444527866,84000047,USA,118570.5621,,
Texas,US,2021-06-18 04:30:00,31.0545,-97.5635,2982619,52040,,,48,10286.35412,25114553,,1.744775313,84000048,USA,86614.2091,,
Utah,US,2021-06-18 04:30:00,40.15,-111.8624,410746,2324,,,49,12811.95824,3516131,,0.565799789,84000049,USA,109674.8928,,
Vermont,US,2021-06-18 04:30:00,44.0459,-72.7107,24357,256,,,50,3903.434195,1715728,,1.051032557,84000050,USA,274961.2573,,
Virgin Islands,US,2021-06-18 04:30:00,18.3358,-64.8963,3747,30,,,78,3493.120036,123542,,0.800640512,850,VIR,115171.3465,,
Virginia,US,2021-06-18 04:30:00,37.7693,-78.17,678392,11336,,,51,7947.87054,7578332,,1.671010271,84000051,USA,88785.83716,,
Washington,US,2021-06-18 04:30:00,47.4009,-121.4905,446124,5810,,,53,5858.572143,7368939,,1.302328501,84000053,USA,96770.0925,,
West Virginia,US,2021-06-18 04:30:00,38.4912,-80.9545,163382,2863,,,54,9116.551265,2991453,,1.752335019,84000054,USA,166920.0685,,
Wisconsin,US,2021-06-18 04:30:00,44.2685,-89.6165,676551,8046,,,55,11619.72811,8898425,,1.189267328,84000055,USA,152829.9848,,
Wyoming,US,2021-06-18 04:30:00,42.756,-107.3025,61425,734,,,56,10613.22589,774566,,1.194953195,84000056,USA,133832.2169,,
Alabama,US,2020-06-19 04:33:00,32.3182,-86.9023,28676,810,15974,11422,1,575.2587349,322534,2373,2.871729419,84000001,USA,6578.050798,8.413103595,
Alaska,US,2020-06-19 04:33:00,61.3707,-152.4044,721,12,449,246,2,96.64477237,81185,,1.697312588,84000002,USA,11097.74518,,
American Samoa,US,2020-06-19 04:33:00,-14.271,-170.132,0,0,,0,60,0,174,,,16,ASM,312.7190381,,
Arizona,US,2020-06-19 04:33:00,33.7298,-111.4312,43445,1283,6863,35299,4,596.8771694,529559,3956,2.953159167,84000004,USA,5217.018329,9.105765911,
Arkansas,US,2020-06-19 04:33:00,34.9697,-92.3731,13928,208,9376,4344,5,461.5276539,228434,1074,1.493394601,84000005,USA,7569.543947,7.711085583,
California,US,2020-06-19 04:33:00,36.1162,-119.6816,170296,5351,,161731,6,422.8716769,3074530,,3.20493638,84000006,USA,7781.212411,,
Colorado,US,2020-06-19 04:33:00,39.0598,-105.3111,29901,1638,4253,23995,8,518.9680513,262216,5294,5.480827143,84000008,USA,4553.360321,17.71397979,
Connecticut,US,2020-06-19 04:33:00,41.5978,-72.7554,45440,4226,7842,33372,9,1274.511701,372585,10099,9.300176056,84000009,USA,10450.35084,22.22491197,
Delaware,US,2020-06-19 04:33:00,39.3185,-75.5071,10499,548,6350,3718,10,1078.187323,88684,,4.105152872,84000010,USA,9107.340177,,
Diamond Princess,US,2020-06-19 04:33:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2020-06-19 04:33:00,38.8974,-77.0268,9903,527,1155,8221,11,1403.190086,72199,,5.321619711,84000011,USA,10230.12431,,
Florida,US,2020-06-19 04:33:00,27.7663,-81.6868,85926,3061,,82865,12,400.0700819,1511312,12862,3.562367619,84000012,USA,7036.644503,14.96869399,
Georgia,US,2020-06-19 04:33:00,33.0406,-83.6431,60912,2605,,58307,13,573.6985331,663204,9663,4.276661413,84000013,USA,6246.374473,15.86386919,
Grand Princess,US,2020-06-19 04:33:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2020-06-19 04:33:00,13.4443,144.7937,192,5,170,17,66,116.9099246,9588,,2.604166667,316,GUM,5838.189358,,
Hawaii,US,2020-06-19 04:33:00,21.0943,-157.4983,762,17,639,106,15,53.81842426,64374,95,2.230971129,84000015,USA,4546.597433,12.4671916,
Idaho,US,2020-06-19 04:33:00,44.2405,-114.4788,3743,89,3013,641,16,209.4495723,68012,275,2.377771841,84000016,USA,3805.793298,7.347047823,
Illinois,US,2020-06-19 04:33:00,40.3495,-88.9861,134778,6537,,128241,17,1063.604039,1284693,,4.850198104,84000017,USA,10138.18772,,
Indiana,US,2020-06-19 04:33:00,39.8494,-86.2583,41438,2443,30175,8772,18,615.5177067,384722,6589,6.011390511,84000018,USA,5714.638814,15.90086394,
